length,surface,volume
4037,97784214,65792478653
4038,97832664,65841382872
4039,97881126,65890311319
4040,97929600,65939264000
4041,97978086,65988240921
4042,98026584,66037242088
4043,98075094,66086267507
4044,98123616,66135317184
4045,98172150,66184391125
4046,98220696,66233489336
4047,98269254,66282611823
4048,98317824,66331758592
4049,98366406,66380929649
4050,98415000,66430125000
4051,98463606,66479344651
4052,98512224,66528588608
4053,98560854,66577856877
4054,98609496,66627149464
4055,98658150,66676466375
4056,98706816,66725807616
4057,98755494,66775173193
4058,98804184,66824563112
4059,98852886,66873977379
4060,98901600,66923416000
4061,98950326,66972878981
4062,98999064,67022366328
4063,99047814,67071878047
4064,99096576,67121414144
4065,99145350,67170974625
4066,99194136,67220559496
4067,99242934,67270168763
4068,99291744,67319802432
4069,99340566,67369460509
4070,99389400,67419143000
4071,99438246,67468849911
4072,99487104,67518581248
4073,99535974,67568337017
4074,99584856,67618117224
4075,99633750,67667921875
4076,99682656,67717750976
4077,99731574,67767604533
4078,99780504,67817482552
4079,99829446,67867385039
4080,99878400,67917312000
4081,99927366,67967263441
4082,99976344,68017239368
4083,100025334,68067239787
4084,100074336,68117264704
4085,100123350,68167314125
4086,100172376,68217388056
4087,100221414,68267486503
4088,100270464,68317609472
4089,100319526,68367756969
4090,100368600,68417929000
4091,100417686,68468125571
4092,100466784,68518346688
4093,100515894,68568592357
4094,100565016,68618862584
4095,100614150,68669157375
4096,100663296,68719476736
4097,100712454,68769820673
4098,100761624,68820189192
4099,100810806,68870582299
4100,100860000,68921000000
4101,100909206,68971442301
4102,100958424,69021909208
4103,101007654,69072400727
4104,101056896,69122916864
4105,101106150,69173457625
4106,101155416,69224023016
4107,101204694,69274613043
4108,101253984,69325227712
4109,101303286,69375867029
4110,101352600,69426531000
4111,101401926,69477219631
4112,101451264,69527932928
4113,101500614,69578670897
4114,101549976,69629433544
4115,101599350,69680220875
4116,101648736,69731032896
4117,101698134,69781869613
4118,101747544,69832731032
4119,101796966,69883617159
4120,101846400,69934528000
4121,101895846,69985463561
4122,101945304,70036423848
4123,101994774,70087408867
4124,102044256,70138418624
4125,102093750,70189453125
4126,102143256,70240512376
4127,102192774,70291596383
4128,102242304,70342705152
4129,102291846,70393838689
4130,102341400,70444997000
4131,102390966,70496180091
4132,102440544,70547387968
4133,102490134,70598620637
4134,102539736,70649878104
4135,102589350,70701160375
4136,102638976,70752467456
4137,102688614,70803799353
4138,102738264,70855156072
4139,102787926,70906537619
4140,102837600,70957944000
4141,102887286,71009375221
4142,102936984,71060831288
4143,102986694,71112312207
4144,103036416,71163817984
4145,103086150,71215348625
4146,103135896,71266904136
4147,103185654,71318484523
4148,103235424,71370089792
4149,103285206,71421719949
4150,103335000,71473375000
4151,103384806,71525054951
4152,103434624,71576759808
4153,103484454,71628489577
4154,103534296,71680244264
4155,103584150,71732023875
4156,103634016,71783828416
4157,103683894,71835657893
4158,103733784,71887512312
4159,103783686,71939391679
4160,103833600,71991296000
4161,103883526,72043225281
4162,103933464,72095179528
4163,103983414,72147158747
4164,104033376,72199162944
4165,104083350,72251192125
4166,104133336,72303246296
4167,104183334,72355325463
4168,104233344,72407429632
4169,104283366,72459558809
4170,104333400,72511713000
4171,104383446,72563892211
4172,104433504,72616096448
4173,104483574,72668325717
4174,104533656,72720580024
4175,104583750,72772859375
4176,104633856,72825163776
4177,104683974,72877493233
4178,104734104,72929847752
4179,104784246,72982227339
4180,104834400,73034632000
4181,104884566,73087061741
4182,104934744,73139516568
4183,104984934,73191996487
4184,105035136,73244501504
4185,105085350,73297031625
4186,105135576,73349586856
4187,105185814,73402167203
4188,105236064,73454772672
4189,105286326,73507403269
4190,105336600,73560059000
4191,105386886,73612739871
4192,105437184,73665445888
4193,105487494,73718177057
4194,105537816,73770933384
4195,105588150,73823714875
4196,105638496,73876521536
4197,105688854,73929353373
4198,105739224,73982210392
4199,105789606,74035092599
4200,105840000,74088000000
4201,105890406,74140932601
4202,105940824,74193890408
4203,105991254,74246873427
4204,106041696,74299881664
4205,106092150,74352915125
4206,106142616,74405973816
4207,106193094,74459057743
4208,106243584,74512166912
4209,106294086,74565301329
4210,106344600,74618461000
4211,106395126,74671645931
4212,106445664,74724856128
4213,106496214,74778091597
4214,106546776,74831352344
4215,106597350,74884638375
4216,106647936,74937949696
4217,106698534,74991286313
4218,106749144,75044648232
4219,106799766,75098035459
4220,106850400,75151448000
4221,106901046,75204885861
4222,106951704,75258349048
4223,107002374,75311837567
4224,107053056,75365351424
4225,107103750,75418890625
4226,107154456,75472455176
4227,107205174,75526045083
4228,107255904,75579660352
4229,107306646,75633300989
4230,107357400,75686967000
4231,107408166,75740658391
4232,107458944,75794375168
4233,107509734,75848117337
4234,107560536,75901884904
4235,107611350,75955677875
4236,107662176,76009496256
4237,107713014,76063340053
4238,107763864,76117209272
4239,107814726,76171103919
4240,107865600,76225024000
4241,107916486,76278969521
4242,107967384,76332940488
4243,108018294,76386936907
4244,108069216,76440958784
4245,108120150,76495006125
4246,108171096,76549078936
4247,108222054,76603177223
4248,108273024,76657300992
4249,108324006,76711450249
4250,108375000,76765625000
4251,108426006,76819825251
4252,108477024,76874051008
4253,108528054,76928302277
4254,108579096,76982579064
4255,108630150,77036881375
4256,108681216,77091209216
4257,108732294,77145562593
4258,108783384,77199941512
4259,108834486,77254345979
4260,108885600,77308776000
4261,108936726,77363231581
4262,108987864,77417712728
4263,109039014,77472219447
4264,109090176,77526751744
4265,109141350,77581309625
4266,109192536,77635893096
4267,109243734,77690502163
4268,109294944,77745136832
4269,109346166,77799797109
4270,109397400,77854483000
4271,109448646,77909194511
4272,109499904,77963931648
4273,109551174,78018694417
4274,109602456,78073482824
4275,109653750,78128296875
4276,109705056,78183136576
4277,109756374,78238001933
4278,109807704,78292892952
4279,109859046,78347809639
4280,109910400,78402752000
4281,109961766,78457720041
4282,110013144,78512713768
4283,110064534,78567733187
4284,110115936,78622778304
4285,110167350,78677849125
4286,110218776,78732945656
4287,110270214,78788067903
4288,110321664,78843215872
4289,110373126,78898389569
4290,110424600,78953589000
4291,110476086,79008814171
4292,110527584,79064065088
4293,110579094,79119341757
4294,110630616,79174644184
4295,110682150,79229972375
4296,110733696,79285326336
4297,110785254,79340706073
4298,110836824,79396111592
4299,110888406,79451542899
4300,110940000,79507000000
4301,110991606,79562482901
4302,111043224,79617991608
4303,111094854,79673526127
4304,111146496,79729086464
4305,111198150,79784672625
4306,111249816,79840284616
4307,111301494,79895922443
4308,111353184,79951586112
4309,111404886,80007275629
4310,111456600,80062991000
4311,111508326,80118732231
4312,111560064,80174499328
4313,111611814,80230292297
4314,111663576,80286111144
4315,111715350,80341955875
4316,111767136,80397826496
4317,111818934,80453723013
4318,111870744,80509645432
4319,111922566,80565593759
4320,111974400,80621568000
4321,112026246,80677568161
4322,112078104,80733594248
4323,112129974,80789646267
4324,112181856,80845724224
4325,112233750,80901828125
4326,112285656,80957957976
4327,112337574,81014113783
4328,112389504,81070295552
4329,112441446,81126503289
4330,112493400,81182737000
4331,112545366,81238996691
4332,112597344,81295282368
4333,112649334,81351594037
4334,112701336,81407931704
4335,112753350,81464295375
4336,112805376,81520685056
4337,112857414,81577100753
4338,112909464,81633542472
4339,112961526,81690010219
4340,113013600,81746504000
4341,113065686,81803023821
4342,113117784,81859569688
4343,113169894,81916141607
4344,113222016,81972739584
4345,113274150,82029363625
4346,113326296,82086013736
4347,113378454,82142689923
4348,113430624,82199392192
4349,113482806,82256120549
4350,113535000,82312875000
4351,113587206,82369655551
4352,113639424,82426462208
4353,113691654,82483294977
4354,113743896,82540153864
4355,113796150,82597038875
4356,113848416,82653950016
4357,113900694,82710887293
4358,113952984,82767850712
4359,114005286,82824840279
4360,114057600,82881856000
4361,114109926,82938897881
4362,114162264,82995965928
4363,114214614,83053060147
4364,114266976,83110180544
4365,114319350,83167327125
4366,114371736,83224499896
4367,114424134,83281698863
4368,114476544,83338924032
4369,114528966,83396175409
4370,114581400,83453453000
4371,114633846,83510756811
4372,114686304,83568086848
4373,114738774,83625443117
4374,114791256,83682825624
4375,114843750,83740234375
4376,114896256,83797669376
4377,114948774,83855130633
4378,115001304,83912618152
4379,115053846,83970131939
4380,115106400,84027672000
4381,115158966,84085238341
4382,115211544,84142830968
4383,115264134,84200449887
4384,115316736,84258095104
4385,115369350,84315766625
4386,115421976,84373464456
4387,115474614,84431188603
4388,115527264,84488939072
4389,115579926,84546715869
4390,115632600,84604519000
4391,115685286,84662348471
4392,115737984,84720204288
4393,115790694,84778086457
4394,115843416,84835994984
4395,115896150,84893929875
4396,115948896,84951891136
4397,116001654,85009878773
4398,116054424,85067892792
4399,116107206,85125933199
4400,116160000,85184000000
4401,116212806,85242093201
4402,116265624,85300212808
4403,116318454,85358358827
4404,116371296,85416531264
4405,116424150,85474730125
4406,116477016,85532955416
4407,116529894,85591207143
4408,116582784,85649485312
4409,116635686,85707789929
4410,116688600,85766121000
4411,116741526,85824478531
4412,116794464,85882862528
4413,116847414,85941272997
4414,116900376,85999709944
4415,116953350,86058173375
4416,117006336,86116663296
4417,117059334,86175179713
4418,117112344,86233722632
4419,117165366,86292292059
4420,117218400,86350888000
4421,117271446,86409510461
4422,117324504,86468159448
4423,117377574,86526834967
4424,117430656,86585537024
4425,117483750,86644265625
4426,117536856,86703020776
4427,117589974,86761802483
4428,117643104,86820610752
4429,117696246,86879445589
4430,117749400,86938307000
4431,117802566,86997194991
4432,117855744,87056109568
4433,117908934,87115050737
4434,117962136,87174018504
4435,118015350,87233012875
4436,118068576,87292033856
4437,118121814,87351081453
4438,118175064,87410155672
4439,118228326,87469256519
4440,118281600,87528384000
4441,118334886,87587538121
4442,118388184,87646718888
4443,118441494,87705926307
4444,118494816,87765160384
4445,118548150,87824421125
4446,118601496,87883708536
4447,118654854,87943022623
4448,118708224,88002363392
4449,118761606,88061730849
4450,118815000,88121125000
4451,118868406,88180545851
4452,118921824,88239993408
4453,118975254,88299467677
4454,119028696,88358968664
4455,119082150,88418496375
4456,119135616,88478050816
4457,119189094,88537631993
4458,119242584,88597239912
4459,119296086,88656874579
4460,119349600,88716536000
4461,119403126,88776224181
4462,119456664,88835939128
4463,119510214,88895680847
4464,119563776,88955449344
4465,119617350,89015244625
4466,119670936,89075066696
4467,119724534,89134915563
4468,119778144,89194791232
4469,119831766,89254693709
4470,119885400,89314623000
4471,119939046,89374579111
4472,119992704,89434562048
4473,120046374,89494571817
4474,120100056,89554608424
4475,120153750,89614671875
4476,120207456,89674762176
4477,120261174,89734879333
4478,120314904,89795023352
4479,120368646,89855194239
4480,120422400,89915392000
4481,120476166,89975616641
4482,120529944,90035868168
4483,120583734,90096146587
4484,120637536,90156451904
4485,120691350,90216784125
4486,120745176,90277143256
4487,120799014,90337529303
4488,120852864,90397942272
4489,120906726,90458382169
4490,120960600,90518849000
4491,121014486,90579342771
4492,121068384,90639863488
4493,121122294,90700411157
4494,121176216,90760985784
4495,121230150,90821587375
4496,121284096,90882215936
4497,121338054,90942871473
4498,121392024,91003553992
4499,121446006,91064263499
4500,121500000,91125000000
4501,121554006,91185763501
4502,121608024,91246554008
4503,121662054,91307371527
4504,121716096,91368216064
4505,121770150,91429087625
4506,121824216,91489986216
4507,121878294,91550911843
4508,121932384,91611864512
4509,121986486,91672844229
4510,122040600,91733851000
4511,122094726,91794884831
4512,122148864,91855945728
4513,122203014,91917033697
4514,122257176,91978148744
4515,122311350,92039290875
4516,122365536,92100460096
4517,122419734,92161656413
4518,122473944,92222879832
4519,122528166,92284130359
4520,122582400,92345408000
4521,122636646,92406712761
4522,122690904,92468044648
4523,122745174,92529403667
4524,122799456,92590789824
4525,122853750,92652203125
4526,122908056,92713643576
4527,122962374,92775111183
4528,123016704,92836605952
4529,123071046,92898127889
4530,123125400,92959677000
4531,123179766,93021253291
4532,123234144,93082856768
4533,123288534,93144487437
4534,123342936,93206145304
4535,123397350,93267830375
4536,123451776,93329542656
4537,123506214,93391282153
4538,123560664,93453048872
4539,123615126,93514842819
4540,123669600,93576664000
4541,123724086,93638512421
4542,123778584,93700388088
4543,123833094,93762291007
4544,123887616,93824221184
4545,123942150,93886178625
4546,123996696,93948163336
4547,124051254,94010175323
4548,124105824,94072214592
4549,124160406,94134281149
4550,124215000,94196375000
4551,124269606,94258496151
4552,124324224,94320644608
4553,124378854,94382820377
4554,124433496,94445023464
4555,124488150,94507253875
4556,124542816,94569511616
4557,124597494,94631796693
4558,124652184,94694109112
4559,124706886,94756448879
4560,124761600,94818816000
4561,124816326,94881210481
4562,124871064,94943632328
4563,124925814,95006081547
4564,124980576,95068558144
4565,125035350,95131062125
4566,125090136,95193593496
4567,125144934,95256152263
4568,125199744,95318738432
4569,125254566,95381352009
4570,125309400,95443993000
4571,125364246,95506661411
4572,125419104,95569357248
4573,125473974,95632080517
4574,125528856,95694831224
4575,125583750,95757609375
4576,125638656,95820414976
4577,125693574,95883248033
4578,125748504,95946108552
4579,125803446,96008996539
4580,125858400,96071912000
4581,125913366,96134854941
4582,125968344,96197825368
